year,month,state,gender,value,unit,note
2028,July,Haryana,Female,6755,value in Thousands,
2028,July,Gujarat,Total,38951,value in Thousands,
2028,July,Gujarat,Male,20719,value in Thousands,
2028,July,Gujarat,Female,18233,value in Thousands,
2028,July,Goa,Total,1312,value in Thousands,
2028,July,Goa,Male,671,value in Thousands,
2028,July,Goa,Female,641,value in Thousands,
2028,July,Delhi,Total,23461,value in Thousands,
2028,July,Delhi,Male,12559,value in Thousands,
2028,July,Delhi,Female,10902,value in Thousands,
2028,July,Daman and Diu,Total,889,value in Thousands,
2028,July,Daman and Diu,Male,693,value in Thousands,
2028,July,Daman and Diu,Female,196,value in Thousands,
2028,July,Dadra and Nagar Haveli,Total,752,value in Thousands,
2028,July,Dadra and Nagar Haveli,Male,447,value in Thousands,
2028,July,Dadra and Nagar Haveli,Female,305,value in Thousands,
2028,July,Chhattisgarh,Total,9198,value in Thousands,
2028,July,Chhattisgarh,Male,4702,value in Thousands,
2028,July,Chhattisgarh,Female,4496,value in Thousands,
2028,July,Chandigarh,Total,1291,value in Thousands,
2028,July,Chandigarh,Male,708,value in Thousands,
2028,July,Chandigarh,Female,582,value in Thousands,
2028,July,Bihar,Total,17315,value in Thousands,
2028,July,Bihar,Male,9137,value in Thousands,
2028,July,Bihar,Female,8178,value in Thousands,
2028,July,Assam,Total,6064,value in Thousands,
2028,July,Assam,Male,3116,value in Thousands,
2028,July,Assam,Female,2948,value in Thousands,
2028,July,Arunachal Pradesh,Total,438,value in Thousands,
2028,July,Arunachal Pradesh,Male,232,value in Thousands,
2028,July,Arunachal Pradesh,Female,206,value in Thousands,
2028,July,Andhra Pradesh,Total,21442,value in Thousands,
2028,July,Andhra Pradesh,Male,10791,value in Thousands,
2028,July,Andhra Pradesh,Female,10651,value in Thousands,
2028,July,Andaman and Nicobar Islands,Total,192,value in Thousands,
2028,July,Andaman and Nicobar Islands,Male,102,value in Thousands,
2028,July,Andaman and Nicobar Islands,Female,90,value in Thousands,
2028,July,All India,Total,532756,value in Thousands,
2028,July,All India,Male,276160,value in Thousands,
2028,July,All India,Female,256596,value in Thousands,
2027,October,West Bengal,Total,39127,value in Thousands,
2027,October,West Bengal,Male,20127,value in Thousands,
2027,October,West Bengal,Female,19000,value in Thousands,
2027,October,Uttarakhand,Total,4626,value in Thousands,
2027,October,Uttarakhand,Male,2456,value in Thousands,
2027,October,Uttarakhand,Female,2171,value in Thousands,
2027,October,Uttar Pradesh,Total,60657,value in Thousands,
2027,October,Uttar Pradesh,Male,32026,value in Thousands,
2027,October,Uttar Pradesh,Female,28631,value in Thousands,
2027,October,Tripura,Total,1913,value in Thousands,
2027,October,Tripura,Male,970,value in Thousands,
2027,October,Tripura,Female,944,value in Thousands,
2027,October,Telangana,Total,19780,value in Thousands,
2027,October,Telangana,Male,9955,value in Thousands,
2027,October,Telangana,Female,9826,value in Thousands,
2027,October,Tamil Nadu,Total,43319,value in Thousands,
2027,October,Tamil Nadu,Male,21660,value in Thousands,
2027,October,Tamil Nadu,Female,21660,value in Thousands,
2027,October,Sikkim,Total,419,value in Thousands,
2027,October,Sikkim,Male,219,value in Thousands,
2027,October,Sikkim,Female,200,value in Thousands,
2027,October,Rajasthan,Total,23109,value in Thousands,
2027,October,Rajasthan,Male,12074,value in Thousands,
2027,October,Rajasthan,Female,11035,value in Thousands,
2027,October,Punjab,Total,13728,value in Thousands,
2027,October,Punjab,Male,7322,value in Thousands,
2027,October,Punjab,Female,6406,value in Thousands,
2027,October,Puducherry,Total,1290,value in Thousands,
2027,October,Puducherry,Male,632,value in Thousands,
2027,October,Puducherry,Female,658,value in Thousands,
2027,October,Odisha,Total,9345,value in Thousands,
2027,October,Odisha,Male,4837,value in Thousands,
2027,October,Odisha,Female,4508,value in Thousands,
2027,October,Nagaland,Total,1218,value in Thousands,
2027,October,Nagaland,Male,638,value in Thousands,
2027,October,Nagaland,Female,580,value in Thousands,
2027,October,Mizoram,Total,723,value in Thousands,
2027,October,Mizoram,Male,362,value in Thousands,
2027,October,Mizoram,Female,361,value in Thousands,
2027,October,Meghalaya,Total,727,value in Thousands,
2027,October,Meghalaya,Male,363,value in Thousands,
2027,October,Meghalaya,Female,364,value in Thousands,
2027,October,Manipur,Total,1129,value in Thousands,
2027,October,Manipur,Male,557,value in Thousands,
2027,October,Manipur,Female,571,value in Thousands,
2027,October,Maharashtra,Total,65019,value in Thousands,
2027,October,Maharashtra,Male,34167,value in Thousands,
2027,October,Maharashtra,Female,30853,value in Thousands,
2027,October,Madhya Pradesh,Total,26855,value in Thousands,
2027,October,Madhya Pradesh,Male,14002,value in Thousands,
2027,October,Madhya Pradesh,Female,12854,value in Thousands,
2027,October,Lakshadweep,Total,70,value in Thousands,
2027,October,Lakshadweep,Male,36,value in Thousands,
2027,October,Lakshadweep,Female,34,value in Thousands,
2027,October,Ladakh,Total,106,value in Thousands,
2027,October,Ladakh,Male,69,value in Thousands,
2027,October,Ladakh,Female,36,value in Thousands,
2027,October,Kerala,Total,30666,value in Thousands,
2027,October,Kerala,Male,14666,value in Thousands,
2027,October,Kerala,Female,16000,value in Thousands,
2027,October,Karnataka,Total,32398,value in Thousands,
2027,October,Karnataka,Male,16504,value in Thousands,
2027,October,Karnataka,Female,15894,value in Thousands,
2027,October,Jharkhand,Total,11235,value in Thousands,
2027,October,Jharkhand,Male,5882,value in Thousands,
2027,October,Jharkhand,Female,5353,value in Thousands,
2027,October,Jammu and Kashmir,Total,4456,value in Thousands,
2027,October,Jammu and Kashmir,Male,2412,value in Thousands,
2027,October,Jammu and Kashmir,Female,2043,value in Thousands,
2027,October,Himachal Pradesh,Total,794,value in Thousands,
2027,October,Himachal Pradesh,Male,428,value in Thousands,
2027,October,Himachal Pradesh,Female,365,value in Thousands,
2027,October,Haryana,Total,14244,value in Thousands,
2027,October,Haryana,Male,7605,value in Thousands,
2027,October,Haryana,Female,6639,value in Thousands,
2027,October,Gujarat,Total,38382,value in Thousands,
2027,October,Gujarat,Male,20416,value in Thousands,
2027,October,Gujarat,Female,17966,value in Thousands,
2027,October,Goa,Total,1296,value in Thousands,
2027,October,Goa,Male,662,value in Thousands,
2027,October,Goa,Female,633,value in Thousands,
2027,October,Delhi,Total,23152,value in Thousands,
2027,October,Delhi,Male,12394,value in Thousands,
2027,October,Delhi,Female,10758,value in Thousands,
2027,October,Daman and Diu,Total,824,value in Thousands,
2027,October,Daman and Diu,Male,636,value in Thousands,
2027,October,Daman and Diu,Female,188,value in Thousands,
2027,October,Dadra and Nagar Haveli,Total,707,value in Thousands,
2027,October,Dadra and Nagar Haveli,Male,420,value in Thousands,
2027,October,Dadra and Nagar Haveli,Female,287,value in Thousands,
2027,October,Chhattisgarh,Total,9057,value in Thousands,
2027,October,Chhattisgarh,Male,4630,value in Thousands,
2027,October,Chhattisgarh,Female,4427,value in Thousands,
2027,October,Chandigarh,Total,1283,value in Thousands,
2027,October,Chandigarh,Male,704,value in Thousands,
2027,October,Chandigarh,Female,579,value in Thousands,
2027,October,Bihar,Total,17069,value in Thousands,
2027,October,Bihar,Male,9007,value in Thousands,
2027,October,Bihar,Female,8061,value in Thousands,
2027,October,Assam,Total,5994,value in Thousands,
2027,October,Assam,Male,3080,value in Thousands,
2027,October,Assam,Female,2914,value in Thousands,
2027,October,Arunachal Pradesh,Total,433,value in Thousands,
2027,October,Arunachal Pradesh,Male,229,value in Thousands,
2027,October,Arunachal Pradesh,Female,204,value in Thousands,
2027,October,Andhra Pradesh,Total,21161,value in Thousands,
2027,October,Andhra Pradesh,Male,10650,value in Thousands,
2027,October,Andhra Pradesh,Female,10511,value in Thousands,
2027,October,Andaman and Nicobar Islands,Total,190,value in Thousands,
2027,October,Andaman and Nicobar Islands,Male,101,value in Thousands,
2027,October,Andaman and Nicobar Islands,Female,89,value in Thousands,
2027,October,All India,Total,526501,value in Thousands,
2027,October,All India,Male,272898,value in Thousands,
2027,October,All India,Female,253603,value in Thousands,
2027,March,West Bengal,Total,38801,value in Thousands,
2027,March,West Bengal,Male,19959,value in Thousands,
2027,March,West Bengal,Female,18842,value in Thousands,
2027,March,Uttarakhand,Total,4569,value in Thousands,
2027,March,Uttarakhand,Male,2425,value in Thousands,
2027,March,Uttarakhand,Female,2144,value in Thousands,
2027,March,Uttar Pradesh,Total,60189,value in Thousands,
2027,March,Uttar Pradesh,Male,31779,value in Thousands,
2027,March,Uttar Pradesh,Female,28410,value in Thousands,
2027,March,Tripura,Total,1876,value in Thousands,
2027,March,Tripura,Male,951,value in Thousands,
2027,March,Tripura,Female,925,value in Thousands,
2027,March,Telangana,Total,19694,value in Thousands,
2027,March,Telangana,Male,9911,value in Thousands,
2027,March,Telangana,Female,9782,value in Thousands,
2027,March,Tamil Nadu,Total,43079,value in Thousands,
2027,March,Tamil Nadu,Male,21540,value in Thousands,
2027,March,Tamil Nadu,Female,21540,value in Thousands,
2027,March,Sikkim,Total,408,value in Thousands,
2027,March,Sikkim,Male,213,value in Thousands,
2027,March,Sikkim,Female,195,value in Thousands,
2027,March,Rajasthan,Total,22926,value in Thousands,
2027,March,Rajasthan,Male,11978,value in Thousands,
2027,March,Rajasthan,Female,10948,value in Thousands,
2027,March,Punjab,Total,13622,value in Thousands,
2027,March,Punjab,Male,7265,value in Thousands,
2027,March,Punjab,Female,6357,value in Thousands,
2027,March,Puducherry,Total,1272,value in Thousands,
2027,March,Puducherry,Male,623,value in Thousands,
2027,March,Puducherry,Female,649,value in Thousands,
2027,March,Odisha,Total,9268,value in Thousands,
2027,March,Odisha,Male,4797,value in Thousands,
2027,March,Odisha,Female,4471,value in Thousands,
2027,March,Nagaland,Total,1193,value in Thousands,
2027,March,Nagaland,Male,625,value in Thousands,
2027,March,Nagaland,Female,568,value in Thousands,
2027,March,Mizoram,Total,718,value in Thousands,
2027,March,Mizoram,Male,359,value in Thousands,
2027,March,Mizoram,Female,359,value in Thousands,
2027,March,Meghalaya,Total,723,value in Thousands,
2027,March,Meghalaya,Male,361,value in Thousands,
2027,March,Meghalaya,Female,362,value in Thousands,
2027,March,Manipur,Total,1118,value in Thousands,
2027,March,Manipur,Male,552,value in Thousands,
2027,March,Manipur,Female,566,value in Thousands,
2027,March,Maharashtra,Total,64572,value in Thousands,
2027,March,Maharashtra,Male,33932,value in Thousands,
2027,March,Maharashtra,Female,30640,value in Thousands,
2027,March,Madhya Pradesh,Total,26647,value in Thousands,
2027,March,Madhya Pradesh,Male,13893,value in Thousands,
2027,March,Madhya Pradesh,Female,12754,value in Thousands,
2027,March,Lakshadweep,Total,70,value in Thousands,
2027,March,Lakshadweep,Male,36,value in Thousands,
2027,March,Lakshadweep,Female,34,value in Thousands,
2027,March,Ladakh,Total,104,value in Thousands,
2027,March,Ladakh,Male,68,value in Thousands,
2027,March,Ladakh,Female,36,value in Thousands,
2027,March,Kerala,Total,30232,value in Thousands,
2027,March,Kerala,Male,14458,value in Thousands,
2027,March,Kerala,Female,15774,value in Thousands,
2027,March,Karnataka,Total,32110,value in Thousands,
2027,March,Karnataka,Male,16358,value in Thousands,
2027,March,Karnataka,Female,15752,value in Thousands,
2027,March,Jharkhand,Total,11122,value in Thousands,
2027,March,Jharkhand,Male,5823,value in Thousands,
2027,March,Jharkhand,Female,5299,value in Thousands,
2027,March,Jammu and Kashmir,Total,4417,value in Thousands,
2027,March,Jammu and Kashmir,Male,2391,value in Thousands,
2027,March,Jammu and Kashmir,Female,2026,value in Thousands,
2027,March,Himachal Pradesh,Total,791,value in Thousands,
2027,March,Himachal Pradesh,Male,427,value in Thousands,
2027,March,Himachal Pradesh,Female,364,value in Thousands,
2027,March,Haryana,Total,14051,value in Thousands,
2027,March,Haryana,Male,7502,value in Thousands,
2027,March,Haryana,Female,6549,value in Thousands,
2027,March,Gujarat,Total,37941,value in Thousands,
2027,March,Gujarat,Male,20181,value in Thousands,
2027,March,Gujarat,Female,17760,value in Thousands,
2027,March,Goa,Total,1283,value in Thousands,
2027,March,Goa,Male,656,value in Thousands,
2027,March,Goa,Female,627,value in Thousands,
2027,March,Delhi,Total,22911,value in Thousands,
2027,March,Delhi,Male,12265,value in Thousands,
2027,March,Delhi,Female,10646,value in Thousands,
2027,March,Daman and Diu,Total,773,value in Thousands,
2027,March,Daman and Diu,Male,591,value in Thousands,
2027,March,Daman and Diu,Female,182,value in Thousands,
2027,March,Dadra and Nagar Haveli,Total,672,value in Thousands,
2027,March,Dadra and Nagar Haveli,Male,400,value in Thousands,
2027,March,Dadra and Nagar Haveli,Female,272,value in Thousands,
2027,March,Chhattisgarh,Total,8948,value in Thousands,
2027,March,Chhattisgarh,Male,4575,value in Thousands,
2027,March,Chhattisgarh,Female,4373,value in Thousands,
2027,March,Chandigarh,Total,1277,value in Thousands,
2027,March,Chandigarh,Male,701,value in Thousands,
2027,March,Chandigarh,Female,576,value in Thousands,
2027,March,Bihar,Total,16878,value in Thousands,
2027,March,Bihar,Male,8907,value in Thousands,
2027,March,Bihar,Female,7971,value in Thousands,
2027,March,Assam,Total,5940,value in Thousands,
2027,March,Assam,Male,3052,value in Thousands,
2027,March,Assam,Female,2888,value in Thousands,
2027,March,Arunachal Pradesh,Total,429,value in Thousands,
2027,March,Arunachal Pradesh,Male,227,value in Thousands,
2027,March,Arunachal Pradesh,Female,202,value in Thousands,
2027,March,Andhra Pradesh,Total,20943,value in Thousands,
2027,March,Andhra Pradesh,Male,10540,value in Thousands,
2027,March,Andhra Pradesh,Female,10403,value in Thousands,
2027,March,Andaman and Nicobar Islands,Total,189,value in Thousands,
2027,March,Andaman and Nicobar Islands,Male,101,value in Thousands,
2027,March,Andaman and Nicobar Islands,Female,88,value in Thousands,
2027,March,All India,Total,521756,value in Thousands,
2027,March,All India,Male,270422,value in Thousands,
2027,March,All India,Female,251334,value in Thousands,
2027,July,West Bengal,Total,38987,value in Thousands,
2027,July,West Bengal,Male,20055,value in Thousands,
2027,July,West Bengal,Female,18932,value in Thousands,
2027,July,Uttarakhand,Total,4602,value in Thousands,
2027,July,Uttarakhand,Male,2442,value in Thousands,
2027,July,Uttarakhand,Female,2159,value in Thousands,
2027,July,Uttar Pradesh,Total,60456,value in Thousands,
2027,July,Uttar Pradesh,Male,31920,value in Thousands,
2027,July,Uttar Pradesh,Female,28536,value in Thousands,
2027,July,Tripura,Total,1897,value in Thousands,
2027,July,Tripura,Male,962,value in Thousands,
2027,July,Tripura,Female,936,value in Thousands,
2027,July,Telangana,Total,19694,value in Thousands,
2027,July,Telangana,Male,9911,value in Thousands,
2027,July,Telangana,Female,9782,value in Thousands,
2027,July,Tamil Nadu,Total,43216,value in Thousands,
2027,July,Tamil Nadu,Male,21608,value in Thousands,
2027,July,Tamil Nadu,Female,21608,value in Thousands,
2027,July,Sikkim,Total,414,value in Thousands,
2027,July,Sikkim,Male,216,value in Thousands,
2027,July,Sikkim,Female,198,value in Thousands,
2027,July,Rajasthan,Total,23031,value in Thousands,
2027,July,Rajasthan,Male,12033,value in Thousands,
2027,July,Rajasthan,Female,10998,value in Thousands,
2027,July,Punjab,Total,13683,value in Thousands,
2027,July,Punjab,Male,7297,value in Thousands,
2027,July,Punjab,Female,6385,value in Thousands,
2027,July,Puducherry,Total,1282,value in Thousands,
2027,July,Puducherry,Male,628,value in Thousands,
2027,July,Puducherry,Female,654,value in Thousands,
2027,July,Odisha,Total,9312,value in Thousands,
2027,July,Odisha,Male,4820,value in Thousands,
2027,July,Odisha,Female,4492,value in Thousands,
